player_name,position,goals,assists,shots,xG,xA,time,h_team,a_team,h_goals,a_goals,key_passes
Ben Davies 660,DL,0,0,0,0.0,0.0,90,Manchester United,Tottenham,1,0,0
Eric Dier 643,DMC,0,0,0,0.0,0.0,78,Manchester United,Tottenham,1,0,0
Kyle Walker 638,DR,0,0,1,0.0730578526854515,0.0,90,Manchester United,Tottenham,1,0,0
Luke Shaw 1006,DL,0,0,0,0.0,0.0,90,Manchester United,Tottenham,1,0,0
Steve Cook 458,DC,0,0,0,0.0,0.0,90,Bournemouth,Aston Villa,0,1,0
John Stones 586,DC,0,0,0,0.0,0.0,90,Everton,Watford,2,2,0
Seamus Coleman 585,DR,0,0,0,0.0,0.0,90,Everton,Watford,2,2,0
Jeffrey Schlupp 757,DL,0,0,1,0.0302044991403818,0.0,90,Leicester,Sunderland,4,2,0
Joel Ward 510,DR,0,0,1,0.0120090004056692,0.6316959857940674,90,Norwich,Crystal Palace,1,3,1
César Azpilicueta 681,DL,0,0,0,0.0,0.0,90,Chelsea,Swansea,2,2,0
Jonjo Shelvey 769,DMC,0,0,1,0.0254235006868839,0.7003909945487976,90,Chelsea,Swansea,2,2,6
Cédric Soares 847,DR,0,1,1,0.0608422011137008,0.1098100021481514,48,Newcastle United,Southampton,2,2,2
Jack Colback 767,DMC,0,0,0,0.0,0.1206210032105445,90,Newcastle United,Southampton,2,2,2
Matt Targett 884,DL,0,0,0,0.0,0.0,90,Newcastle United,Southampton,2,2,0
Aaron Cresswell 534,DL,0,0,1,0.0199724994599819,0.0229969006031751,90,Arsenal,West Ham,0,2,1
Angelo Ogbonna 528,DC,0,0,0,0.0,0.0,90,Arsenal,West Ham,0,2,0
James Tomkins 530,DR,0,0,0,0.0,0.0292690005153417,90,Arsenal,West Ham,0,2,1
James Milner 489,DMC,0,0,0,0.0,0.0877185985445976,90,Stoke,Liverpool,0,1,1
Jordan Henderson 605,DMC,0,0,0,0.0,0.0,90,Stoke,Liverpool,0,1,0
Joseph Gomez 987,DL,0,1,0,0.0,0.0136492997407913,90,Stoke,Liverpool,0,1,1
Nathaniel Clyne 603,DR,0,0,0,0.0,0.0281047001481056,90,Stoke,Liverpool,0,1,1
Craig Dawson 804,DC,0,0,1,0.1322350054979324,0.0,90,West Bromwich Albion,Manchester City,0,3,0
Luke Shaw 1006,DL,0,0,0,0.0,0.0,90,Aston Villa,Manchester United,0,1,0
Cédric Soares 847,DR,0,0,1,0.0189861003309488,0.0571287013590335,90,Southampton,Everton,0,3,1
John Stones 586,DC,0,0,0,0.0,0.0,90,Southampton,Everton,0,3,0
Matt Targett 884,DL,0,0,1,0.0128888003528118,0.0,90,Southampton,Everton,0,3,0
Seamus Coleman 585,DR,0,1,0,0.0,0.1141199991106987,90,Southampton,Everton,0,3,1
Jack Colback 767,DMC,0,0,0,0.0,0.0,90,Swansea,Newcastle United,2,0,0
Jonjo Shelvey 769,DMC,0,1,5,0.1497299969196319,0.9161570072174072,90,Swansea,Newcastle United,2,0,3
Ben Davies 660,DL,0,1,1,0.0717628970742225,0.3038550019264221,90,Tottenham,Stoke,2,2,1
Eric Dier 643,DMC,1,0,1,0.1273970007896423,0.1442839950323104,90,Tottenham,Stoke,2,2,2
Kyle Walker 638,DR,0,0,0,0.0,0.0,90,Tottenham,Stoke,2,2,0
Craig Dawson 804,DR,0,0,0,0.0,0.0600727014243602,90,Watford,West Bromwich Albion,0,0,1
Aaron Cresswell 534,DL,0,0,0,0.0,0.0301502998918294,90,West Ham,Leicester,1,2,1
Angelo Ogbonna 528,DC,0,0,0,0.0,0.0,90,West Ham,Leicester,1,2,0
Jeffrey Schlupp 757,DL,0,0,1,0.0207764003425836,0.1935220062732696,90,West Ham,Leicester,1,2,1
Joel Ward 510,DR,1,0,2,0.1223179996013641,0.0,90,Crystal Palace,Arsenal,1,2,0
César Azpilicueta 681,DL,0,0,0,0.0,0.0272007994353771,90,Manchester City,Chelsea,3,0,1
James Milner 489,DMC,0,0,2,0.1660100072622299,0.0268568005412817,90,Liverpool,Bournemouth,1,0,1
Jordan Henderson 605,DMC,0,1,1,0.0268568005412817,0.5297859907150269,53,Liverpool,Bournemouth,1,0,1
Joseph Gomez 987,DL,0,0,0,0.0,0.0,90,Liverpool,Bournemouth,1,0,0
Nathaniel Clyne 603,DR,0,0,1,0.0261288993060588,0.4758009910583496,90,Liverpool,Bournemouth,1,0,1
Steve Cook 458,DC,0,0,1,0.0361896008253097,0.0,90,Liverpool,Bournemouth,1,0,0
Jack Colback 767,DMC,0,0,0,0.0,0.0,90,Manchester United,Newcastle United,0,0,0
Luke Shaw 1006,DL,0,0,1,0.0692462995648384,0.0569804012775421,90,Manchester United,Newcastle United,0,0,2
Jonjo Shelvey 769,DMC,0,0,3,0.0880419984459877,0.7163270115852356,90,Sunderland,Swansea,1,1,4
James McArthur 633,DMC,0,0,0,0.0,0.1288730055093765,90,Crystal Palace,Aston Villa,2,1,2
Joel Ward 510,DR,0,0,0,0.0,0.3728120028972626,90,Crystal Palace,Aston Villa,2,1,1
Ben Davies 660,DL,0,0,0,0.0,0.0,90,Leicester,Tottenham,1,1,0
Eric Dier 643,DMC,0,0,1,0.0921858996152877,0.0,90,Leicester,Tottenham,1,1,0
Jeffrey Schlupp 757,DL,0,0,0,0.0,0.0,90,Leicester,Tottenham,1,1,0
Kyle Walker 638,DR,0,0,1,0.0131582003086805,0.3506610095500946,90,Leicester,Tottenham,1,1,3
Aaron Cresswell 534,DL,0,1,0,0.0,0.2625249922275543,90,West Ham,Bournemouth,3,4,3
Angelo Ogbonna 528,DC,0,0,0,0.0,0.0,34,West Ham,Bournemouth,3,4,0
Steve Cook 458,DC,0,0,0,0.0,0.0,90,West Ham,Bournemouth,3,4,0
Craig Dawson 804,DR,0,0,2,0.0752691030502319,0.0,90,West Bromwich Albion,Chelsea,2,3,0
César Azpilicueta 681,DL,1,0,2,0.1399819999933242,0.0,90,West Bromwich Albion,Chelsea,2,3,0
Kurt Zouma 935,DC,0,0,0,0.0,0.0,90,West Bromwich Albion,Chelsea,2,3,0
John Stones 586,DC,0,0,0,0.0,0.0,90,Everton,Manchester City,0,2,0
Seamus Coleman 585,DR,0,0,1,0.022486200556159,0.0,90,Everton,Manchester City,0,2,0
Calum Chambers 508,DC,0,0,0,0.0,0.0,90,Arsenal,Liverpool,0,0,0
Joseph Gomez 987,DL,0,0,0,0.0,0.0556758008897304,90,Arsenal,Liverpool,0,0,1
Nathaniel Clyne 603,DR,0,0,1,0.0414283014833927,0.0,90,Arsenal,Liverpool,0,0,0
Jack Colback 767,DMC,0,0,0,0.0,0.0,90,Newcastle United,Arsenal,0,1,0
Craig Dawson 804,DR,0,0,1,0.0133311999961733,0.0,90,Stoke,West Bromwich Albion,0,1,0
Jeffrey Schlupp 757,DL,0,0,2,0.0761070027947425,0.0,90,Bournemouth,Leicester,1,1,0
Steve Cook 458,DC,0,0,0,0.0,0.0,90,Bournemouth,Leicester,1,1,0
César Azpilicueta 681,DL,0,0,0,0.0,0.016253400593996,69,Chelsea,Crystal Palace,1,2,1
James McArthur 633,DMC,0,0,0,0.0,0.0489672012627124,90,Chelsea,Crystal Palace,1,2,2
Joel Ward 510,DR,1,0,1,0.6000049710273743,0.0,90,Chelsea,Crystal Palace,1,2,0
Kurt Zouma 935,DC,0,0,1,0.0639310032129287,0.0,90,Chelsea,Crystal Palace,1,2,0
Aaron Cresswell 534,DL,0,1,2,0.1549549996852874,0.4443269968032837,90,Liverpool,West Ham,0,3,2
Angelo Ogbonna 528,DC,0,0,0,0.0,0.0,90,Liverpool,West Ham,0,3,0
James Tomkins 530,DR,0,0,0,0.0,0.0,90,Liverpool,West Ham,0,3,0
Joseph Gomez 987,DL,0,0,1,0.0124465003609657,0.0196892991662025,82,Liverpool,West Ham,0,3,1
Nathaniel Clyne 603,DR,0,0,0,0.0,0.0,90,Liverpool,West Ham,0,3,0
Eric Dier 643,DMC,0,0,2,0.0356869995594024,0.0,90,Tottenham,Everton,0,0,0
John Stones 586,DC,0,0,0,0.0,0.0,90,Tottenham,Everton,0,0,0
Kyle Walker 638,DR,0,0,0,0.0,0.0,90,Tottenham,Everton,0,0,0
Seamus Coleman 585,DR,0,0,0,0.0,0.0,90,Tottenham,Everton,0,0,0
Cédric Soares 847,DR,0,0,0,0.0,0.5200780034065247,75,Southampton,Norwich,3,0,2
James Ward-Prowse 843,DMC,0,0,2,0.0989750996232032,0.2096199989318847,90,Southampton,Norwich,3,0,3
Matt Targett 884,DL,0,0,0,0.0,0.0,90,Southampton,Norwich,3,0,0
Oriol Romeu 842,DMC,0,0,2,0.0822027027606964,0.0,90,Southampton,Norwich,3,0,0
Jonjo Shelvey 769,DMC,0,0,3,0.0596845000982284,0.1283649951219558,90,Swansea,Manchester United,2,1,1
Luke Shaw 1006,DL,0,1,0,0.0,0.6221269965171814,90,Swansea,Manchester United,2,1,2
César Azpilicueta 681,DL,0,0,1,0.0876156985759735,0.0,90,Everton,Chelsea,3,1,0
John Stones 586,DC,0,0,1,0.0218981001526117,0.0,90,Everton,Chelsea,3,1,0
Kurt Zouma 935,DC,0,0,2,0.1035709977149963,0.0,90,Everton,Chelsea,3,1,0
Seamus Coleman 585,DR,0,0,2,0.0510456003248691,0.0805941000580787,79,Everton,Chelsea,3,1,1
James McArthur 633,DMC,0,0,1,0.0069492501206696,0.0,90,Crystal Palace,Manchester City,0,1,0
Jonjo Shelvey 769,DMC,0,0,3,0.0889898017048835,0.0,90,Watford,Swansea,1,0,0
Craig Dawson 804,DR,0,0,2,0.1403650045394897,0.0877785980701446,90,West Bromwich Albion,Southampton,0,0,1
Cédric Soares 847,DR,0,0,0,0.0,0.0,77,West Bromwich Albion,Southampton,0,0,0
Jonny Evans 807,DC,0,0,0,0.0,0.0,88,West Bromwich Albion,Southampton,0,0,0
Matt Targett 884,DL,0,0,0,0.0,0.0309859998524189,90,West Bromwich Albion,Southampton,0,0,1
Virgil van Dijk 833,DC,0,0,1,0.0639858022332191,0.0,90,West Bromwich Albion,Southampton,0,0,0
Adam Smith 825,DL,0,0,0,0.0,0.0434665009379386,90,Norwich,Bournemouth,3,1,1
Steve Cook 458,DC,1,0,1,0.0377085991203784,0.1154180020093917,90,Norwich,Bournemouth,3,1,1
Joseph Gomez 987,DL,0,0,0,0.0,0.0,90,Manchester United,Liverpool,3,1,0
Luke Shaw 1006,DL,0,0,0,0.0,0.0,90,Manchester United,Liverpool,3,1,0
Nathaniel Clyne 603,DR,0,0,1,0.0126556996256113,0.0,90,Manchester United,Liverpool,3,1,0
Ben Davies 660,DL,0,0,0,0.0,0.0163685996085405,90,Sunderland,Tottenham,0,1,1
Eric Dier 643,DMC,0,0,1,0.0452682003378868,0.0,90,Sunderland,Tottenham,0,1,0
Kyle Walker 638,DR,0,0,0,0.0,0.0590891987085342,90,Sunderland,Tottenham,0,1,1
Jeffrey Schlupp 757,DL,0,0,1,0.016117600724101,0.0940662994980812,90,Leicester,Aston Villa,3,2,1
Aaron Cresswell 534,DL,0,0,2,0.0933829024434089,0.0,90,West Ham,Newcastle United,2,0,0
Angelo Ogbonna 528,DC,0,0,0,0.0,0.0,41,West Ham,Newcastle United,2,0,0
Cheikhou Kouyaté 532,DMC,0,0,0,0.0,0.1486800014972686,90,West Ham,Newcastle United,2,0,1
Jack Colback 767,DMC,0,0,1,0.072561003267765,0.0153801003471016,90,West Ham,Newcastle United,2,0,1
James Tomkins 530,DR,0,0,0,0.0,0.0244356002658605,90,West Ham,Newcastle United,2,0,1
César Azpilicueta 681,DL,0,0,0,0.0,0.0269591007381677,90,Chelsea,Arsenal,2,0,1
Kurt Zouma 935,DC,1,0,2,0.3592750132083893,0.0,90,Chelsea,Arsenal,2,0,0
Jack Colback 767,DMC,0,0,0,0.0,0.0,90,Newcastle United,Watford,1,2,0
Craig Dawson 804,DR,0,0,0,0.0,0.1791030019521713,90,Aston Villa,West Bromwich Albion,0,1,3
Jonny Evans 807,DC,0,0,0,0.0,0.0,90,Aston Villa,West Bromwich Albion,0,1,0
Steve Cook 458,DC,0,0,0,0.0,0.0,90,Bournemouth,Sunderland,2,0,0
Jeffrey Schlupp 757,DL,0,0,0,0.0,0.0341785997152328,90,Stoke,Leicester,2,2,1
John Stones 586,DC,0,0,0,0.0,0.0,90,Swansea,Everton,0,0,0
Jonjo Shelvey 769,DMC,0,0,2,0.0440672002732753,0.0400944016873836,90,Swansea,Everton,0,0,2
Aaron Cresswell 534,DL,0,0,0,0.0,0.0,90,Manchester City,West Ham,1,2,0
James Tomkins 530,DC,0,0,0,0.0,0.0,90,Manchester City,West Ham,1,2,0
Ben Davies 660,DL,0,0,1,0.0112538998946547,0.0170253999531269,90,Tottenham,Crystal Palace,1,0,1
Dele Alli 645,DMC,0,0,4,0.2624599933624267,0.0967769995331764,90,Tottenham,Crystal Palace,1,0,2
Eric Dier 643,DMC,0,0,0,0.0,0.0,90,Tottenham,Crystal Palace,1,0,0
James McArthur 633,DMC,0,0,0,0.0,0.0,77,Tottenham,Crystal Palace,1,0,0
Kyle Walker 638,DR,0,0,0,0.0,0.0,90,Tottenham,Crystal Palace,1,0,0
Matt Targett 884,DL,0,0,0,0.0,0.0683028995990753,47,Southampton,Manchester United,2,3,1
Oriol Romeu 842,DMC,0,0,1,0.0124696996062994,0.1125129982829094,57,Southampton,Manchester United,2,3,1
Virgil van Dijk 833,DC,0,0,0,0.0,0.0561558008193969,90,Southampton,Manchester United,2,3,1
Ben Davies 660,DL,0,0,0,0.0,0.1273909956216812,90,Tottenham,Manchester City,4,1,2
Dele Alli 645,DMC,0,0,0,0.0,0.0,90,Tottenham,Manchester City,4,1,0
Eric Dier 643,DMC,1,0,1,0.0233647990971803,0.0,90,Tottenham,Manchester City,4,1,0
Kyle Walker 638,DR,0,0,0,0.0,0.6167719960212708,90,Tottenham,Manchester City,4,1,2
Cédric Soares 847,DR,0,0,0,0.0,0.0,90,Southampton,Swansea,3,1,0
James Ward-Prowse 843,DMC,0,1,0,0.0,0.6190919876098633,90,Southampton,Swansea,3,1,1
Virgil van Dijk 833,DC,1,0,2,0.6813769936561584,0.0,90,Southampton,Swansea,3,1,0
Steve Cook 458,DC,0,0,0,0.0,0.0527790002524852,90,Stoke,Bournemouth,2,1,1
Jeffrey Schlupp 757,DL,0,0,2,0.0586341992020607,0.0,90,Leicester,Arsenal,2,5,0
Aaron Cresswell 534,DL,0,0,0,0.0,0.0,90,West Ham,Norwich,2,2,0
Cheikhou Kouyaté 532,DMC,1,0,4,0.7663249969482422,0.0836179032921791,90,West Ham,Norwich,2,2,2
James Tomkins 530,DC,0,0,1,0.0109366001561284,0.0099146496504545,90,West Ham,Norwich,2,2,1
César Azpilicueta 681,DL,0,0,0,0.0,0.0303652994334697,90,Newcastle United,Chelsea,2,2,1
Kevin Mbabu 983,DL,0,0,1,0.0183614995330572,0.0,90,Newcastle United,Chelsea,2,2,0
Kurt Zouma 935,DC,0,0,1,0.060818001627922,0.0,90,Newcastle United,Chelsea,2,2,0
Craig Dawson 804,DR,1,0,1,0.566752016544342,0.0,90,West Bromwich Albion,Everton,2,3,0
Jonny Evans 807,DC,0,0,0,0.0,0.0876144021749496,90,West Bromwich Albion,Everton,2,3,1
Craig Dawson 804,DR,0,0,0,0.0,0.0194821991026401,90,Crystal Palace,West Bromwich Albion,2,0,1
Jonny Evans 807,DC,0,0,0,0.0,0.0,23,Crystal Palace,West Bromwich Albion,2,0,0
Nathan Aké 579,DL,0,0,0,0.0,0.0501846000552177,90,Bournemouth,Watford,1,1,1
Steve Cook 458,DC,0,0,1,0.0435790009796619,0.0,90,Bournemouth,Watford,1,1,0
Kevin Mbabu 983,DL,0,0,0,0.0,0.1067750006914138,56,Manchester City,Newcastle United,6,1,1
Aaron Cresswell 534,DL,0,0,1,0.0190686993300914,0.0722578987479209,90,Sunderland,West Ham,2,2,1
Cheikhou Kouyaté 532,DMC,0,0,0,0.0,0.0,90,Sunderland,West Ham,2,2,0
James Tomkins 530,DC,0,0,0,0.0,0.0,90,Sunderland,West Ham,2,2,0
Cédric Soares 847,DR,0,0,0,0.0,0.0,90,Chelsea,Southampton,1,3,0
César Azpilicueta 681,DL,0,0,0,0.0,0.0,90,Chelsea,Southampton,1,3,0
Oriol Romeu 842,DMC,0,0,0,0.0,0.0,48,Chelsea,Southampton,1,3,0
Virgil van Dijk 833,DC,0,0,0,0.0,0.0221624001860618,90,Chelsea,Southampton,1,3,1
Nathaniel Clyne 603,DMR,0,0,0,0.0,0.0439040996134281,90,Everton,Liverpool,1,1,1
Ben Davies 660,DL,0,0,0,0.0,0.5081130266189575,90,Swansea,Tottenham,2,2,3
Dele Alli 645,DMC,0,0,1,0.0177902001887559,0.0186069998890161,90,Swansea,Tottenham,2,2,1
Eric Dier 643,DMC,0,0,0,0.0,0.0,90,Swansea,Tottenham,2,2,0
Jonjo Shelvey 769,DMC,0,0,1,0.0217845998704433,0.0528182983398437,88,Swansea,Tottenham,2,2,1
Kyle Walker 638,DR,0,0,0,0.0,0.0,90,Swansea,Tottenham,2,2,0
Ashley Young 631,DL,0,0,1,0.0283732991665601,0.0,90,Arsenal,Manchester United,3,0,0
Dele Alli 645,DMC,0,0,1,0.0635757967829704,0.1201260015368461,90,Tottenham,Liverpool,0,0,2
Kyle Walker 638,DR,0,0,2,0.0318179987370967,0.0,90,Tottenham,Liverpool,0,0,0
Nathaniel Clyne 603,DR,0,0,0,0.0,0.0,90,Tottenham,Liverpool,0,0,0
Cédric Soares 847,DR,0,0,1,0.0090975202620029,0.1859710067510604,64,Southampton,Leicester,2,2,2
Virgil van Dijk 833,DC,1,0,2,0.8147119879722595,0.0,90,Southampton,Leicester,2,2,0
Craig Dawson 804,DR,0,0,1,0.0163458008319139,0.1169710010290145,90,West Bromwich Albion,Sunderland,1,0,1
Jonny Evans 807,DC,0,0,0,0.0,0.0,90,West Bromwich Albion,Sunderland,1,0,0
César Azpilicueta 681,DR,0,0,0,0.0,0.0,90,Chelsea,Aston Villa,2,0,0
Idrissa Gueye 668,DMC,0,0,0,0.0,0.0,90,Chelsea,Aston Villa,2,0,0
Kurt Zouma 935,DC,0,0,1,0.0233954992145299,0.0,90,Chelsea,Aston Villa,2,0,0
Aaron Cresswell 534,DL,0,0,1,0.0438399016857147,0.0177094005048275,90,Crystal Palace,West Ham,1,3,1
Cheikhou Kouyaté 532,DMC,0,0,1,0.0160371996462345,0.0206319000571966,90,Crystal Palace,West Ham,1,3,1
James McArthur 633,DMC,0,0,0,0.0,0.0,65,Crystal Palace,West Ham,1,3,0
James Tomkins 530,DC,0,0,1,0.0248636007308959,0.0,90,Crystal Palace,West Ham,1,3,0
John Stones 586,DC,0,0,0,0.0,0.0,90,Everton,Manchester United,0,3,0
Seamus Coleman 585,DR,0,0,1,0.0438579991459846,0.0808717012405395,90,Everton,Manchester United,0,3,1
Steve Cook 458,DC,0,0,0,0.0,0.0,90,Manchester City,Bournemouth,5,1,0
Nathan Aké 579,DL,0,0,1,0.01681400090456,0.0,90,Watford,Arsenal,0,3,0
Jonjo Shelvey 769,DMC,0,0,6,0.1806059926748275,0.0,90,Swansea,Stoke,0,1,0
Idrissa Gueye 668,DMC,0,0,0,0.0,0.0354984998703002,90,Aston Villa,Swansea,1,2,1
Jonjo Shelvey 769,DMC,0,0,2,0.0859337002038955,0.041890799999237,86,Aston Villa,Swansea,1,2,1
James McArthur 633,DMC,0,0,1,0.0144523000344634,0.0,90,Leicester,Crystal Palace,1,0,0
Aaron Cresswell 534,DL,0,1,0,0.0,0.1278699934482574,90,West Ham,Chelsea,2,1,2
Cheikhou Kouyaté 532,DMC,0,0,0,0.0,0.0158057995140552,90,West Ham,Chelsea,2,1,1
César Azpilicueta 681,DL,0,0,0,0.0,0.0,89,West Ham,Chelsea,2,1,0
James Tomkins 530,DC,0,0,0,0.0,0.0,90,West Ham,Chelsea,2,1,0
Kurt Zouma 935,DR,0,1,2,0.2104029953479766,0.5467770099639893,90,West Ham,Chelsea,2,1,1
Craig Dawson 804,DR,0,0,1,0.4696570038795471,0.0,90,Norwich,West Bromwich Albion,0,1,0
Jonny Evans 807,DC,0,0,0,0.0,0.0,90,Norwich,West Bromwich Albion,0,1,0
Nathan Aké 579,DL,0,0,0,0.0,0.0,90,Stoke,Watford,0,2,0
John Stones 586,DC,0,0,1,0.0709201022982597,0.0,90,Arsenal,Everton,2,1,0
Seamus Coleman 585,DR,0,0,1,0.0152273997664451,0.0,90,Arsenal,Everton,2,1,0
Dele Alli 645,DMC,0,0,2,0.0360887981951236,0.1052670031785965,90,Bournemouth,Tottenham,1,5,1
Eric Dier 643,DMC,0,0,0,0.0,0.0,90,Bournemouth,Tottenham,1,5,0
Kyle Walker 638,DR,0,0,0,0.0,0.0382793992757797,84,Bournemouth,Tottenham,1,5,1
Steve Cook 458,DC,0,0,0,0.0,0.0194569006562232,90,Bournemouth,Tottenham,1,5,1
Cédric Soares 847,DR,0,0,0,0.0,0.0948050990700721,90,Liverpool,Southampton,1,1,2
Nathaniel Clyne 603,DR,0,0,0,0.0,0.0742482021450996,90,Liverpool,Southampton,1,1,1
Virgil van Dijk 833,DC,0,0,1,0.2686100006103515,0.0,90,Liverpool,Southampton,1,1,0
César Azpilicueta 681,DL,0,0,0,0.0,0.0,79,Chelsea,Liverpool,1,3,0
Kurt Zouma 935,DR,0,0,0,0.0,0.0,90,Chelsea,Liverpool,1,3,0
Nathaniel Clyne 603,DR,0,0,1,0.0819353014230728,0.0,90,Chelsea,Liverpool,1,3,0
James McArthur 633,DMC,0,0,0,0.0,0.0,90,Crystal Palace,Manchester United,0,0,0
Joel Ward 510,DL,0,0,0,0.0,0.4156650006771087,90,Crystal Palace,Manchester United,0,0,1
Jonjo Shelvey 769,DMC,0,0,1,0.035691998898983,0.0,90,Swansea,Arsenal,0,3,1
Aaron Cresswell 534,DL,0,0,0,0.0,0.0111488997936248,90,Watford,West Ham,2,0,1
Cheikhou Kouyaté 532,DMC,0,0,1,0.0514133982360363,0.0208941996097564,90,Watford,West Ham,2,0,1
James Tomkins 530,DC,0,0,0,0.0,0.0,90,Watford,West Ham,2,0,0
Nathan Aké 579,DL,0,0,3,0.3707599937915802,0.0,90,Watford,West Ham,2,0,0
Craig Dawson 804,DR,0,0,0,0.0,0.1085840016603469,90,West Bromwich Albion,Leicester,2,3,1
Jeffrey Schlupp 757,DL,0,0,0,0.0,0.0884298011660575,90,West Bromwich Albion,Leicester,2,3,1
Jonny Evans 807,DC,0,0,0,0.0,0.0,90,West Bromwich Albion,Leicester,2,3,0
John Stones 586,DC,0,0,0,0.0,0.0,90,Everton,Sunderland,6,2,0
Seamus Coleman 585,DR,0,0,2,0.0907177031040191,0.0388672016561031,90,Everton,Sunderland,6,2,1
Adam Smith 825,DR,0,0,1,0.045847300440073,0.0096637699753046,90,Southampton,Bournemouth,2,0,1
Cédric Soares 847,DR,0,0,0,0.0,0.0,90,Southampton,Bournemouth,2,0,0
Virgil van Dijk 833,DC,0,0,0,0.0,0.0,90,Southampton,Bournemouth,2,0,0
Dele Alli 645,DMC,1,0,2,0.0627961978316307,0.0572694987058639,90,Tottenham,Aston Villa,3,1,1
Eric Dier 643,DMC,0,0,1,0.0821273997426033,0.1281130015850067,90,Tottenham,Aston Villa,3,1,1
Kyle Walker 638,DR,0,0,0,0.0,0.0,90,Tottenham,Aston Villa,3,1,0
Adam Smith 825,DR,0,0,1,0.0245271008461713,0.0378584004938602,90,Bournemouth,Newcastle United,0,1,1
Nathan Aké 579,DL,0,0,0,0.0,0.013494299724698,90,Leicester,Watford,2,1,1
Ashley Young 631,DR,0,0,0,0.0,0.0,64,Manchester United,West Bromwich Albion,2,0,0
Craig Dawson 804,DR,0,0,0,0.0,0.4344600141048431,90,Manchester United,West Bromwich Albion,2,0,1
Jonny Evans 807,DC,0,0,0,0.0,0.0,90,Manchester United,West Bromwich Albion,2,0,0
Jonjo Shelvey 769,DMC,0,0,0,0.0,0.0539293996989727,88,Norwich,Swansea,1,0,2
Aaron Cresswell 534,DL,0,0,1,0.0469667017459869,0.1316549926996231,90,West Ham,Everton,1,1,4
Cheikhou Kouyaté 532,DMC,0,0,0,0.0,0.0195816997438669,90,West Ham,Everton,1,1,1
James Tomkins 530,DC,0,0,0,0.0,0.0267533008009195,90,West Ham,Everton,1,1,1
John Stones 586,DC,0,0,0,0.0,0.0,90,West Ham,Everton,1,1,0
Seamus Coleman 585,DR,0,0,0,0.0,0.0,90,West Ham,Everton,1,1,0
Virgil van Dijk 833,DC,0,0,1,0.0132483001798391,0.0,90,Sunderland,Southampton,0,1,0
César Azpilicueta 681,DR,0,0,0,0.0,0.0,90,Stoke,Chelsea,1,0,0
Kurt Zouma 935,DC,0,0,0,0.0,0.0,90,Stoke,Chelsea,1,0,0
Dele Alli 645,DMC,0,0,1,0.0566820986568927,0.0,83,Arsenal,Tottenham,1,1,0
Eric Dier 643,DMC,0,0,1,0.046358898282051,0.0374917984008789,90,Arsenal,Tottenham,1,1,1
Kyle Walker 638,DR,0,0,0,0.0,0.057829700410366,90,Arsenal,Tottenham,1,1,1
James McArthur 633,DMC,0,0,0,0.0,0.0194585006684064,90,Liverpool,Crystal Palace,1,2,1
Nathaniel Clyne 603,DR,0,0,2,0.0421930998563766,0.1181920021772384,90,Liverpool,Crystal Palace,1,2,2
Ashley Young 631,DR,0,0,0,0.0,0.0,90,Watford,Manchester United,1,2,0
Steve Cook 458,DC,0,0,3,0.2444770038127899,0.0,90,Swansea,Bournemouth,2,2,0
Cédric Soares 847,DR,0,0,2,0.0705998986959457,0.0,88,Southampton,Stoke,0,1,0
Virgil van Dijk 833,DC,0,0,0,0.0,0.0,90,Southampton,Stoke,0,1,0
Craig Dawson 804,DR,0,0,0,0.0,0.0,90,West Bromwich Albion,Arsenal,2,1,0
Jonny Evans 807,DC,0,0,0,0.0,0.0,90,West Bromwich Albion,Arsenal,2,1,0
John Stones 586,DC,0,0,0,0.0,0.0,90,Everton,Aston Villa,4,0,0
Seamus Coleman 585,DR,0,1,0,0.0,0.0753403976559639,90,Everton,Aston Villa,4,0,1
Kurt Zouma 935,DC,0,0,2,0.2010419964790344,0.0,90,Chelsea,Norwich,1,0,0
Nathaniel Clyne 603,DR,0,0,0,0.0,0.0,90,Manchester City,Liverpool,1,4,0
Aaron Cresswell 534,DL,0,0,1,0.0145222004503011,0.0204153005033731,90,Tottenham,West Ham,4,1,1
Cheikhou Kouyaté 532,DMC,0,0,1,0.486730009317398,0.0153187997639179,90,Tottenham,West Ham,4,1,1
Eric Dier 643,DMC,0,0,1,0.0127218998968601,0.0,90,Tottenham,West Ham,4,1,0
James Tomkins 530,DC,0,0,0,0.0,0.0392040982842445,90,Tottenham,West Ham,4,1,1
Kyle Walker 638,DR,1,0,1,0.1214459985494613,0.1243259981274604,90,Tottenham,West Ham,4,1,1
James McArthur 633,DMC,0,0,2,0.0387523993849754,0.0661702007055282,90,Crystal Palace,Sunderland,0,1,2
Joel Ward 510,DR,0,0,1,0.0274586994200944,0.0,90,Crystal Palace,Sunderland,0,1,0
Nathan Aké 579,DL,0,0,1,0.015999399125576,0.024720000103116,90,Aston Villa,Watford,2,3,1
John Stones 586,DC,0,0,0,0.0,0.0,90,Bournemouth,Everton,3,3,0
Seamus Coleman 585,DR,0,1,1,0.0187024995684623,0.0880639031529426,90,Bournemouth,Everton,3,3,2
Steve Cook 458,DC,0,0,1,0.1034770011901855,0.0,49,Bournemouth,Everton,3,3,0
Jack Colback 767,DMC,0,0,0,0.0,0.0,72,Crystal Palace,Newcastle United,5,1,0
James McArthur 633,DMC,2,0,3,0.1951200067996978,0.0284754000604152,90,Crystal Palace,Newcastle United,5,1,1
