player_name,position,goals,assists,shots,xG,xA,time,h_team,a_team,h_goals,a_goals,key_passes
Wilfred Ndidi 5545,MC,0,0,5,0.2593959867954254,0.1217620000243187,90,Leicester,Bournemouth,1,1,1
Adam Forshaw 1711,MC,0,0,3,0.6253520250320435,0.0,90,Liverpool,Middlesbrough,3,0,0
Philippe Coutinho 488,MC,1,0,5,0.2017699927091598,0.0977087989449501,90,Liverpool,Middlesbrough,3,0,1
James McArthur 633,MC,0,0,0,0.0,0.0,63,Manchester United,Crystal Palace,2,0,0
Luka Milivojevic 5549,MC,0,0,3,0.1441829949617386,0.0,90,Manchester United,Crystal Palace,2,0,0
Scott McTominay 5560,MC,0,0,0,0.0,0.1549499928951263,90,Manchester United,Crystal Palace,2,0,1
Dennis Praet 1234,MC,0,0,0,0.0,0.0171387996524572,76,Napoli,Sampdoria,2,1,1
Jorginho 1389,MC,0,0,1,0.0159537997096776,0.0,71,Napoli,Sampdoria,2,1,0
Emerson 1245,ML,0,0,0,0.0,0.0,90,Genoa,Roma,0,1,0
Remo Freuler 1488,MC,1,1,3,1.0480400323867798,0.7335140109062195,90,Chievo,Atalanta,1,4,3
Dennis Praet 1234,MC,0,0,1,0.0169518999755382,0.0302117001265287,69,Sampdoria,Empoli,0,0,2
Jorginho 1389,MC,0,1,1,0.019438799470663,0.5616269707679749,90,Napoli,Pescara,3,1,2
Emerson 1245,ML,0,0,1,0.0604250989854335,0.0568901002407074,90,Udinese,Roma,0,1,1
Remo Freuler 1488,MC,0,1,1,0.0196818001568317,0.106794998049736,90,Lazio,Atalanta,2,1,1
Jorginho 1389,MC,0,0,1,0.0196366999298334,0.0,62,AC Milan,Napoli,1,2,0
Dennis Praet 1234,MC,0,0,1,0.0190804004669189,0.0,52,Atalanta,Sampdoria,1,0,0
Remo Freuler 1488,MC,0,0,2,0.4445219933986664,0.0828156992793083,90,Atalanta,Sampdoria,1,0,3
Emerson 1245,ML,0,0,1,0.0366423018276691,0.2447959929704666,90,Roma,Cagliari,1,0,3
Remo Freuler 1488,MC,0,0,0,0.0,0.0,90,Torino,Atalanta,1,1,0
Dennis Praet 1234,MC,1,0,2,0.4470410048961639,0.0961738973855972,62,Sampdoria,Roma,3,2,2
Emerson 1245,ML,0,1,1,0.0173716992139816,0.1553090065717697,90,Sampdoria,Roma,3,2,2
Jorginho 1389,MC,0,0,0,0.0,0.2200900018215179,65,Napoli,Palermo,1,1,3
Dennis Praet 1234,MC,0,0,1,0.07534209638834,0.0,90,AC Milan,Sampdoria,0,1,0
Remo Freuler 1488,MC,0,0,0,0.0,0.5406270027160645,90,Atalanta,Cagliari,2,0,1
Emerson 1245,ML,0,0,1,0.022494800388813,0.1360699981451034,90,Roma,Fiorentina,4,0,3
Emerson 1245,ML,0,0,2,0.0936899036169052,0.3307889997959137,90,Crotone,Roma,0,2,1
Sasa Lukic 1537,MC,0,0,2,0.149740993976593,0.0887003019452095,58,Torino,Pescara,5,3,2
Remo Freuler 1488,MC,0,0,2,0.0949617028236389,0.0,90,Palermo,Atalanta,1,3,0
Dennis Praet 1234,MC,0,0,3,0.0688164979219436,0.0,90,Sampdoria,Bologna,3,1,0
Remo Freuler 1488,MC,0,0,2,0.1792860031127929,0.0153625002130866,90,Atalanta,Crotone,1,0,1
Dennis Praet 1234,MC,0,0,0,0.0,0.0,57,Sampdoria,Cagliari,1,1,0
Jorginho 1389,MC,0,0,2,0.0904935002326965,0.0362627990543842,90,Chievo,Napoli,1,3,1
Emerson 1245,ML,0,0,1,0.0331231988966465,0.024541899561882,90,Roma,Torino,4,1,1
Sasa Lukic 1537,MC,0,0,1,0.0212293993681669,0.0755631998181343,90,Roma,Torino,4,1,2
Remo Freuler 1488,MC,0,0,0,0.0,0.0,90,Napoli,Atalanta,0,2,0
Ivan Perisic 448,ML,0,1,1,0.0634505972266197,0.8666200041770935,90,Inter,Roma,1,3,4
Sasa Lukic 1537,MC,0,0,1,0.0117845004424452,0.0,90,Fiorentina,Torino,2,2,0
Remo Freuler 1488,MC,0,0,2,0.0648173987865448,0.1382299959659576,90,Atalanta,Fiorentina,0,0,5
Jorginho 1389,MC,0,0,0,0.0,0.0,66,Roma,Napoli,1,2,0
Sasa Lukic 1537,MC,0,0,2,0.0356654003262519,0.0320759005844593,90,Torino,Palermo,3,1,2
Dennis Praet 1234,MC,0,0,3,0.0507473014295101,0.0,90,Sampdoria,Pescara,3,1,0
Remo Freuler 1488,MC,1,0,2,0.1456149965524673,0.0247358996421098,90,Inter,Atalanta,7,1,1
Jorginho 1389,MC,0,1,0,0.0,0.4685109853744507,90,Napoli,Crotone,3,0,3
Sasa Lukic 1537,MC,0,0,0,0.0,0.0,90,Lazio,Torino,3,1,0
Sasa Lukic 1537,MC,0,0,1,0.1180640012025833,0.0379953011870384,90,Torino,Inter,2,2,1
Jorginho 1389,MC,0,0,1,0.0413772016763687,0.0,63,Empoli,Napoli,2,3,0
Remo Freuler 1488,MC,0,0,1,0.0169993005692958,0.0,90,Atalanta,Pescara,3,0,1
Emerson 1245,ML,0,0,3,0.079509399831295,0.0,90,Roma,Sassuolo,3,1,0
Remo Freuler 1488,MC,0,0,3,0.159862995147705,0.0339642018079757,81,Genoa,Atalanta,0,5,1
Jorginho 1389,MC,0,0,1,0.0165242999792099,0.0376158989965915,90,Napoli,Juventus,1,1,2
Sasa Lukic 1537,MC,0,0,0,0.0,0.0,58,Torino,Udinese,2,2,0
Jorginho 1389,MC,0,0,0,0.0,0.086173303425312,90,Lazio,Napoli,0,3,3
Remo Freuler 1488,MC,0,0,0,0.0,0.0,90,Atalanta,Sassuolo,1,1,0
Remo Freuler 1488,MC,0,0,0,0.0,0.0848810970783233,90,Roma,Atalanta,1,1,3
Dennis Praet 1234,MC,0,0,0,0.0,0.0,48,Sassuolo,Sampdoria,2,1,0
Jorginho 1389,MC,0,1,2,0.0624502003192901,0.3698129951953888,90,Napoli,Udinese,3,0,2
Remo Freuler 1488,MC,1,0,1,0.3448179960250854,0.0,90,Atalanta,Bologna,3,2,0
Dennis Praet 1234,MC,0,0,1,0.0799686983227729,0.0,68,Sampdoria,Crotone,1,2,0
Jorginho 1389,MC,0,0,0,0.0,0.0235601998865604,82,Sassuolo,Napoli,2,2,1
Remo Freuler 1488,MC,1,0,3,1.5786199569702148,0.0323428995907306,90,Atalanta,Juventus,2,2,2
Dennis Praet 1234,MC,0,0,1,0.0190945006906986,0.0,90,Torino,Sampdoria,1,1,0
Jorginho 1389,MC,0,0,1,0.0203584991395473,0.1423960030078888,90,Napoli,Cagliari,3,1,4
Mario Lemina 1299,MC,1,0,2,0.6461020112037659,0.0942540988326072,90,Roma,Juventus,3,1,1
Remo Freuler 1488,MC,0,0,0,0.0,0.0,90,Atalanta,AC Milan,1,1,0
Jorginho 1389,MC,0,0,0,0.0,0.0,90,Torino,Napoli,0,5,0
Remo Freuler 1488,MC,0,1,2,0.070516899228096,0.4362669885158539,90,Empoli,Atalanta,0,1,2
Jorginho 1389,MC,0,0,0,0.0,0.7662820219993591,69,Napoli,Fiorentina,4,1,2
Remo Freuler 1488,MC,0,0,0,0.0,0.0633269995450973,90,Atalanta,Chievo,1,0,2
Jorginho 1389,MC,0,0,0,0.0,0.1155809983611106,72,Sampdoria,Napoli,2,4,1
Christian Pulisic 2662,MR,0,0,3,0.3400880098342895,0.0485377982258796,90,Werder Bremen,Borussia Dortmund,1,2,1
Christian Pulisic 2662,MR,0,0,1,0.0182598996907472,0.0480814017355442,90,Darmstadt,Borussia Dortmund,2,1,1
Naby Keita 5247,MC,0,1,0,0.0,0.2550869882106781,86,RasenBallsport Leipzig,FC Cologne,3,1,4
Naby Keita 5247,MC,0,1,3,0.1430370062589645,0.5613160133361816,90,Augsburg,RasenBallsport Leipzig,2,2,3
Thilo Kehrer 2674,ML,0,0,0,0.0,0.3071970045566559,90,Borussia M.Gladbach,Schalke 04,4,2,1
Naby Keita 5247,MC,0,0,0,0.0,0.0,90,RasenBallsport Leipzig,Wolfsburg,0,1,0
Naby Keita 5247,MC,2,0,5,0.7586889863014221,0.0,90,RasenBallsport Leipzig,Darmstadt,4,0,0
Kai Havertz 5220,MR,0,0,1,0.0399775989353656,0.0313186012208461,89,Bayer Leverkusen,Bayern Munich,0,0,1
Marcel Sabitzer 5248,MR,0,0,1,0.0747990012168884,0.0,90,Schalke 04,RasenBallsport Leipzig,1,1,0
Naby Keita 5247,MC,0,0,2,0.0907855033874511,0.0,90,Schalke 04,RasenBallsport Leipzig,1,1,0
Kai Havertz 5220,MR,0,0,3,0.1304350048303604,0.0553493984043598,79,Freiburg,Bayer Leverkusen,2,1,1
Kai Havertz 5220,MR,1,0,2,0.1499650031328201,0.085421897470951,90,Ingolstadt,Bayer Leverkusen,1,1,1
Kai Havertz 5220,MR,0,1,1,0.0483835004270076,0.5556790232658386,86,Bayer Leverkusen,FC Cologne,2,2,4
Kai Havertz 5220,MR,2,0,3,0.7588509917259216,0.0,90,Hertha Berlin,Bayer Leverkusen,2,6,0
Andreas Pereira 922,ML,0,0,1,0.0272000003606081,0.0,90,Real Madrid,Granada,5,0,0
Casemiro 2248,MC,1,0,1,0.6456909775733948,0.0387133993208408,90,Real Madrid,Granada,5,0,1
Casemiro 2248,MC,0,0,0,0.0,0.0,90,Sevilla,Real Madrid,2,1,0
Andreas Pereira 922,MC,1,0,4,0.2428340017795562,0.0,90,Espanyol,Granada,3,1,0
Casemiro 2248,MC,0,0,0,0.0,0.0269083008170127,90,Real Madrid,Malaga,2,1,1
Pablo Sarabia 2199,ML,0,0,2,0.1078459993004798,0.2694079875946045,90,Espanyol,Sevilla,3,1,4
Casemiro 2248,MC,0,0,0,0.0,0.0,90,Real Madrid,Real Sociedad,3,0,0
Mateo Kovacic 2254,MC,1,1,2,0.3629719913005829,0.2714270055294037,77,Real Madrid,Real Sociedad,3,0,1
Casemiro 2248,MC,0,0,0,0.0,0.0,71,Celta Vigo,Real Madrid,1,4,0
Andreas Pereira 922,MC,1,0,3,0.0982889011502265,0.1114569976925849,90,Granada,Las Palmas,1,0,1
Casemiro 2248,MC,0,0,0,0.0,0.0,90,Osasuna,Real Madrid,1,3,0
Andreas Pereira 922,MC,0,0,2,0.1279949992895126,0.0318338982760906,57,Eibar,Granada,4,0,2
Andreas Pereira 922,MC,1,0,1,0.5104510188102722,0.1763470023870468,67,Granada,Real Betis,4,1,1
Mateo Kovacic 2254,MC,0,0,0,0.0,0.0,62,Real Madrid,Espanyol,2,0,0
Casemiro 2248,MC,0,0,2,0.0650115981698036,0.0,90,Valencia,Real Madrid,2,1,0
Pablo Sarabia 2199,MR,0,0,0,0.0,0.0486698001623153,48,Real Betis,Sevilla,1,2,1
Andreas Pereira 922,ML,0,0,2,0.0917423963546752,0.1066029965877533,90,Athletic Club,Granada,3,1,2
Casemiro 2248,MC,0,0,0,0.0,0.0,61,Villarreal,Real Madrid,2,3,0
Mateo Kovacic 2254,MC,0,1,0,0.0,0.3836309909820556,74,Real Madrid,Las Palmas,3,3,1
Rodri 2496,MC,0,0,0,0.0,0.0,90,Osasuna,Villarreal,1,4,0
Thomas Partey 2328,MC,0,0,1,0.0263650994747877,0.1048780009150505,90,Deportivo La Coruna,Atletico Madrid,1,1,3
Andreas Pereira 922,ML,0,0,1,0.0407872013747692,0.0518243983387947,63,Granada,Alaves,2,1,2
Andreas Pereira 922,ML,0,0,0,0.0,0.0,72,Leganes,Granada,1,0,0
Casemiro 2248,MC,0,0,0,0.0,0.0,90,Eibar,Real Madrid,1,4,0
Andreas Pereira 922,ML,0,0,3,0.1131279990077018,0.0287718009203672,90,Granada,Atletico Madrid,0,1,1
Thomas Partey 2328,MC,0,0,0,0.0,0.0,46,Granada,Atletico Madrid,0,1,0
Pablo Sarabia 2199,MC,0,0,0,0.0,0.2960439920425415,90,Sevilla,Leganes,1,1,2
Marc Roca 5086,MC,0,0,1,0.0181793998926877,0.0,90,Espanyol,Las Palmas,4,3,0
Casemiro 2248,MC,1,0,1,0.6682919859886169,0.043674599379301,90,Athletic Club,Real Madrid,1,2,1
Pablo Fornals 2335,MR,0,0,1,0.0243778992444276,0.0,90,Leganes,Malaga,0,0,0
Andreas Pereira 922,ML,0,1,2,0.0457069016993045,0.5490580201148987,90,Sporting Gijon,Granada,3,1,3
Pablo Fornals 2335,MC,0,0,3,0.1455419957637787,0.0,90,Malaga,Atletico Madrid,0,2,0
Thomas Partey 2328,MR,0,0,0,0.0,0.0,54,Malaga,Atletico Madrid,0,2,0
Rodri 2496,MC,0,0,0,0.0,0.0,90,Real Betis,Villarreal,0,1,0
Casemiro 2248,MC,0,0,1,0.047631200402975,0.0,90,Leganes,Real Madrid,2,4,0
Mateo Kovacic 2254,MC,0,1,1,0.1231930032372474,0.3404490053653717,81,Leganes,Real Madrid,2,4,2
Marc Roca 5086,ML,0,0,0,0.0,0.0,48,Athletic Club,Espanyol,2,0,0
Pablo Fornals 2335,MC,0,0,3,0.1849420070648193,0.0570336990058422,90,Sporting Gijon,Malaga,0,1,3
Casemiro 2248,MC,0,0,1,0.0145500004291534,0.0296823997050523,90,Real Madrid,Atletico Madrid,1,1,1
Pablo Fornals 2335,MC,0,1,0,0.0,0.5610589981079102,90,Malaga,Barcelona,2,0,1
Marc Roca 5086,MC,0,0,2,0.0440559014678001,0.0,85,Espanyol,Alaves,1,0,0
Thomas Partey 2328,MC,0,0,3,0.7764120101928711,0.0237969998270273,90,Atletico Madrid,Osasuna,3,0,1
Mateo Kovacic 2254,MC,0,0,0,0.0,0.0,89,Sporting Gijon,Real Madrid,2,3,0
Pablo Fornals 2335,MC,0,0,1,0.0140824001282453,0.029153099283576,90,Deportivo La Coruna,Malaga,2,0,1
Rodri 2496,MC,0,0,0,0.0,0.0,57,Alaves,Villarreal,2,1,0
Marc Roca 5086,MC,0,0,1,0.0767614021897316,0.1160409972071647,90,Leganes,Espanyol,0,1,2
Casemiro 2248,MC,1,0,1,0.6253119707107544,0.0,72,Real Madrid,Barcelona,2,3,0
Pablo Sarabia 2199,MC,0,1,4,0.2588329911231994,0.8044620156288147,90,Sevilla,Granada,2,0,2
Pablo Fornals 2335,MC,0,0,0,0.0,0.0,90,Granada,Malaga,0,2,0
Pablo Sarabia 2199,MC,0,0,1,0.0521005988121032,0.0,64,Sevilla,Celta Vigo,2,1,0
Casemiro 2248,MC,0,0,1,0.0334752984344959,0.0,90,Real Madrid,Valencia,2,1,0
Rodri 2496,MC,0,1,3,0.1134599968791008,0.4045929908752441,90,Villarreal,Sporting Gijon,3,1,1
Rodri 2496,MC,0,0,1,0.0140802003443241,0.0,90,Barcelona,Villarreal,4,1,0
Mateo Kovacic 2254,MC,0,0,0,0.0,0.0,72,Real Madrid,Sevilla,4,1,0
Marc Roca 5086,MC,0,0,0,0.0,0.0,90,Granada,Espanyol,1,2,0
Casemiro 2248,MC,0,0,0,0.0,0.0615492984652519,67,Malaga,Real Madrid,0,2,1
Pablo Fornals 2335,MC,0,0,3,0.0634903013706207,0.2853269875049591,90,Malaga,Real Madrid,0,2,2
Morgan Sanson 3696,MC,0,0,1,0.0192907005548477,0.0495293997228145,90,Montpellier,Dijon,1,1,4
Bernardo Silva 3635,MR,2,0,2,0.8753319978713989,0.7356070280075073,90,Marseille,Monaco,1,4,3
Fabinho 3420,MC,0,0,1,0.2649140059947967,0.0688503012061119,90,Marseille,Monaco,1,4,1
Bernardo Silva 3635,MR,0,1,0,0.0,0.0758368000388145,64,Monaco,Lorient,4,0,1
Cafú 5646,MC,0,0,0,0.0,0.0,46,Monaco,Lorient,4,0,0
Fabinho 3420,MC,0,0,1,0.0467219986021518,0.3224140107631683,90,Monaco,Lorient,4,0,1
Morgan Sanson 3696,MC,0,0,3,0.1445830017328262,0.0119105000048875,90,Lyon,Marseille,3,1,1
Bernardo Silva 3635,MR,1,0,3,0.0846737995743751,0.1062500029802322,90,Paris Saint Germain,Monaco,1,1,1
Fabinho 3420,MC,0,0,1,0.0150546003133058,0.0194857008755207,90,Paris Saint Germain,Monaco,1,1,1
Bernardo Silva 3635,MR,0,0,3,0.1739159971475601,0.1556700021028518,89,Monaco,Nice,3,0,3
Fabinho 3420,MC,0,0,0,0.0,0.0,90,Monaco,Nice,3,0,0
Bernardo Silva 3635,MR,0,0,1,0.0748092979192733,0.0440666005015373,82,Montpellier,Monaco,1,2,1
João Moutinho 3422,MC,0,0,2,0.0499004013836383,0.0270965006202459,90,Montpellier,Monaco,1,2,1
Morgan Sanson 3696,MC,0,1,1,0.033576101064682,0.5910059809684753,90,Marseille,Guingamp,2,0,3
Allan Saint-Maximin 101,MR,0,0,1,0.0129110999405384,0.0,90,SC Bastia,Nantes,2,2,0
Cafú 5646,MC,0,0,1,0.0093662403523921,0.0,90,Saint-Etienne,Lorient,4,0,0
Bernardo Silva 3635,MR,0,0,2,0.0963694006204605,0.1468240022659301,90,Monaco,Metz,5,0,3
Fabinho 3420,MC,0,1,1,0.0193422995507717,0.3122609853744507,90,Monaco,Metz,5,0,5
João Moutinho 3422,MC,0,0,1,0.0480572991073131,0.15727099776268,90,Monaco,Metz,5,0,5
Morgan Sanson 3696,MC,0,1,0,0.0,0.4794589877128601,90,Nantes,Marseille,3,2,2
Morgan Sanson 3696,MC,0,1,2,0.0434505008161067,0.0271262992173433,90,Marseille,Rennes,2,0,1
Bernardo Silva 3635,MR,1,0,2,0.0904003977775573,0.629734992980957,90,SC Bastia,Monaco,1,1,3
João Moutinho 3422,MC,0,0,2,0.0780877023935318,0.018682200461626,90,SC Bastia,Monaco,1,1,1
Bernardo Silva 3635,MR,0,0,1,0.0544928014278411,0.273842990398407,90,Guingamp,Monaco,1,2,3
Fabinho 3420,MC,1,0,2,0.7744330167770386,0.0653889030218124,90,Guingamp,Monaco,1,2,1
João Moutinho 3422,MC,0,0,0,0.0,0.0700287967920303,90,Guingamp,Monaco,1,2,1
Morgan Sanson 3696,MC,1,0,4,1.702280044555664,0.0,90,Lorient,Marseille,1,4,0
Bernardo Silva 3635,MR,0,1,3,0.1690880060195922,0.3967480063438415,79,Monaco,Nantes,4,0,2
Fabinho 3420,MC,1,0,2,0.7875980138778687,0.0189762990921735,90,Monaco,Nantes,4,0,1
Bernardo Silva 3635,MR,0,1,0,0.0,0.0391395017504692,82,Monaco,Bordeaux,2,1,2
Fabinho 3420,MC,0,0,0,0.0,0.0,90,Monaco,Bordeaux,2,1,0
João Moutinho 3422,MC,1,0,2,0.0391395017504692,0.0,90,Monaco,Bordeaux,2,1,0
Morgan Sanson 3696,MC,0,1,2,0.0378026999533176,0.6225000023841858,90,Marseille,Angers,3,0,1
Fabinho 3420,MC,1,0,2,1.1377300024032593,0.4698359966278076,90,Caen,Monaco,0,3,2
João Moutinho 3422,MC,0,1,1,0.1068790033459663,0.4262549877166748,90,Caen,Monaco,0,3,2
Morgan Sanson 3696,MC,0,0,0,0.0,0.0,82,Lille,Marseille,0,0,0
Morgan Sanson 3696,MC,0,0,1,0.0165941007435321,0.0,90,Marseille,Dijon,1,1,0
Allan Saint-Maximin 101,MR,0,0,2,0.0281773991882801,0.4157420098781585,90,SC Bastia,Lille,0,1,2
Bernardo Silva 3635,MR,0,0,1,0.0183879993855953,0.0887437984347343,70,Monaco,Saint-Etienne,2,0,1
Fabinho 3420,MC,0,0,0,0.0,0.0817719995975494,90,Monaco,Saint-Etienne,2,0,3
João Moutinho 3422,MC,0,0,0,0.0,0.0814801976084709,90,Monaco,Saint-Etienne,2,0,2
Morgan Sanson 3696,MC,0,0,3,0.6708940267562866,0.0,90,Toulouse,Marseille,0,0,0
Bernardo Silva 3635,ML,0,0,0,0.0,0.0833543017506599,66,Angers,Monaco,0,1,2
Fabinho 3420,MC,0,0,0,0.0,0.0,90,Angers,Monaco,0,1,0
Morgan Sanson 3696,MC,0,2,0,0.0,0.6580439805984497,90,Marseille,Saint-Etienne,4,0,2
Bernardo Silva 3635,ML,0,0,3,0.2411939948797226,0.0678127035498619,90,Monaco,Dijon,2,1,2
Fabinho 3420,MC,0,0,0,0.0,0.0,90,Monaco,Dijon,2,1,0
Morgan Sanson 3696,MC,0,0,3,0.1468369960784912,0.0985954031348228,90,Nancy,Marseille,0,0,2
Bernardo Silva 3635,MR,0,1,1,0.1838759928941726,0.12117800116539,90,Lyon,Monaco,1,2,2
Fabinho 3420,MC,0,0,0,0.0,0.0397110991179943,90,Lyon,Monaco,1,2,1
Bernardo Silva 3635,MR,0,1,4,0.168746992945671,0.0726120024919509,90,Monaco,Toulouse,3,1,3
Fabinho 3420,MC,0,0,1,0.0132835004478693,0.0359231010079383,90,Monaco,Toulouse,3,1,1
João Moutinho 3422,MC,0,1,0,0.0,0.7341150045394897,90,Monaco,Toulouse,3,1,3
Morgan Sanson 3696,MC,0,1,2,0.0635052025318145,0.625931978225708,90,Caen,Marseille,1,5,3
Bernardo Silva 3635,MR,1,0,4,0.673554003238678,0.4763459861278534,90,Nancy,Monaco,0,3,2
Fabinho 3420,MC,0,0,0,0.0,0.1428129971027374,90,Nancy,Monaco,0,3,2
João Moutinho 3422,MC,0,0,2,0.0639081969857215,0.1907310038805008,90,Nancy,Monaco,0,3,3
Morgan Sanson 3696,MC,0,0,2,0.4890199899673462,0.4302879869937897,90,Marseille,Nice,2,1,2
Allan Saint-Maximin 101,ML,0,0,0,0.0,0.0103340996429324,58,Paris Saint Germain,SC Bastia,5,0,1
Morgan Sanson 3696,MC,0,0,0,0.0,0.0,90,Bordeaux,Marseille,1,1,0
Bernardo Silva 3635,MR,1,0,1,0.5892210006713867,0.4285869896411896,90,Monaco,Lille,4,0,2
João Moutinho 3422,MC,0,0,2,0.0542909987270832,0.0379014015197753,90,Monaco,Lille,4,0,1
Allan Saint-Maximin 101,MC,0,0,1,0.028303999453783,0.0,69,Marseille,SC Bastia,1,0,0
Morgan Sanson 3696,MC,0,0,1,0.5484949946403503,0.228079006075859,87,Marseille,SC Bastia,1,0,3
Fabinho 3420,MC,1,0,4,0.7229099869728088,0.3768410086631775,90,Rennes,Monaco,2,3,3
Jack Colback 767,MC,0,0,1,0.0926346033811569,0.0158890001475811,90,Leicester,Newcastle United,3,0,1
Jeffrey Schlupp 757,ML,0,0,0,0.0,0.5256659984588623,90,Leicester,Newcastle United,3,0,2
Marc Albrighton 753,MR,0,2,1,0.5073339939117432,1.5786099433898926,90,Leicester,Newcastle United,3,0,7
Jordan Henderson 605,MC,0,0,0,0.0,0.4653669893741607,90,Liverpool,Queens Park Rangers,2,1,3
Philippe Coutinho 488,MC,1,1,5,0.1865939944982528,0.2085340023040771,90,Liverpool,Queens Park Rangers,2,1,3
Ashley Young 631,ML,0,0,3,0.1059269979596138,0.0915677994489669,90,Manchester United,West Bromwich Albion,0,1,1
James McArthur 633,MC,0,0,0,0.0,0.0,90,Chelsea,Crystal Palace,1,0,0
Wilfried Zaha 522,ML,0,0,3,0.1615339964628219,0.0,90,Chelsea,Crystal Palace,1,0,0
Jeffrey Schlupp 757,ML,0,0,0,0.0,0.0,90,Leicester,Southampton,2,0,0
Marc Albrighton 753,MR,0,0,0,0.0,0.1542460024356842,90,Leicester,Southampton,2,0,3
Ashley Young 631,ML,0,1,2,0.0974372029304504,1.0787800550460815,90,Crystal Palace,Manchester United,1,2,4
Jordan Henderson 605,MC,0,1,1,0.0521582998335361,0.6511560082435608,90,Chelsea,Liverpool,1,1,3
Philippe Coutinho 488,MC,0,0,5,0.265500009059906,0.0611482001841068,90,Chelsea,Liverpool,1,1,1
Jonjo Shelvey 769,MC,0,0,3,0.0996804982423782,0.0348449982702732,90,Arsenal,Swansea,0,1,1
Jeffrey Schlupp 757,ML,0,0,0,0.0,0.0,90,Sunderland,Leicester,0,0,0
Marc Albrighton 753,MR,0,0,0,0.0,0.1998520046472549,90,Sunderland,Leicester,0,0,2
Cheikhou Kouyaté 532,MC,0,0,0,0.0,0.0,90,West Ham,Everton,1,2,0
James McArthur 633,MC,0,0,0,0.0,0.0849781036376953,90,Liverpool,Crystal Palace,1,3,1
Jordan Henderson 605,MC,0,0,3,0.198753997683525,0.072419099509716,90,Liverpool,Crystal Palace,1,3,2
Ashley Young 631,ML,0,1,1,0.0144681995734572,0.0923959985375404,90,Manchester United,Arsenal,1,1,1
James McArthur 633,MC,0,0,1,0.0291053000837564,0.0310252998024225,35,Crystal Palace,Swansea,1,0,1
Ashley Young 631,MC,0,0,0,0.0,0.1264750063419342,61,Hull,Manchester United,0,0,1
Jeffrey Schlupp 757,ML,0,1,2,0.0952024981379509,0.0281815007328987,90,Leicester,Queens Park Rangers,5,1,1
Marc Albrighton 753,MR,1,0,2,0.0630173981189727,0.2272879928350448,90,Leicester,Queens Park Rangers,5,1,5
Jordan Henderson 605,MC,0,0,2,0.0541730001568794,0.0,90,Stoke,Liverpool,6,1,0
Jordan Henderson 605,MR,1,0,3,0.8046820163726807,0.0366148017346859,90,Arsenal,Liverpool,4,1,2
Cheikhou Kouyaté 532,MC,1,0,4,0.6824619770050049,0.0,90,Leicester,West Ham,2,1,0
Ashley Young 631,ML,0,0,3,0.0754254013299942,0.0112327998504042,72,Manchester United,Aston Villa,3,1,1
Jonjo Shelvey 769,MC,0,0,4,0.0891344994306564,0.0,90,Swansea,Hull,3,1,0
James McArthur 633,MC,0,0,0,0.0,0.0,90,Crystal Palace,Manchester City,2,1,0
Wilfried Zaha 522,MR,0,0,1,0.265064001083374,0.0,89,Crystal Palace,Manchester City,2,1,0
Jonjo Shelvey 769,MC,1,0,1,0.7611690163612366,0.1019970029592514,87,Swansea,Everton,1,1,2
James McArthur 633,MC,0,0,1,0.1506129950284958,0.0,73,Sunderland,Crystal Palace,1,4,0
Cheikhou Kouyaté 532,MC,0,0,4,0.2595390081405639,0.0,90,West Ham,Stoke,1,1,0
Jamie Vardy 755,ML,1,0,2,0.1352050006389618,0.0,90,West Bromwich Albion,Leicester,2,3,0
Marc Albrighton 753,MR,0,0,1,0.0182364005595445,0.0512425005435943,90,West Bromwich Albion,Leicester,2,3,1
Ashley Young 631,ML,1,2,3,1.1357500553131104,0.8603349924087524,90,Manchester United,Manchester City,4,2,2
Jordan Henderson 605,MC,0,1,0,0.0,0.2824290096759796,90,Liverpool,Newcastle United,2,0,4
James McArthur 633,MC,0,0,2,0.0858637988567352,0.0,82,Crystal Palace,West Bromwich Albion,0,2,0
Jeffrey Schlupp 757,ML,0,0,1,0.0196215994656085,0.0936039015650749,90,Leicester,Swansea,2,0,1
Jonjo Shelvey 769,MC,0,0,4,0.1118180006742477,0.0,90,Leicester,Swansea,2,0,0
Marc Albrighton 753,MR,0,0,2,0.147934004664421,0.1972360014915466,90,Leicester,Swansea,2,0,4
Ashley Young 631,ML,0,0,0,0.0,0.0356728993356227,71,Chelsea,Manchester United,1,0,2
Cheikhou Kouyaté 532,MC,0,0,0,0.0,0.0,90,Manchester City,West Ham,2,0,0
Jack Colback 767,MC,1,0,2,0.5498279929161072,0.0,90,Newcastle United,Tottenham,1,3,0
Cheikhou Kouyaté 532,MC,0,0,2,0.597117006778717,0.0,90,Queens Park Rangers,West Ham,0,0,0
Jack Colback 767,MC,0,1,1,0.014241499826312,0.276104986667633,90,Newcastle United,Swansea,2,3,1
James McArthur 633,MC,0,0,0,0.0,0.0,90,Crystal Palace,Hull,0,2,0
Jack Grealish 675,MC,0,0,1,0.0258383005857467,0.1673900038003921,90,Manchester City,Aston Villa,3,2,3
Ashley Young 631,ML,0,0,2,0.037933699786663,0.0880355015397071,90,Everton,Manchester United,3,0,2
Jordan Henderson 605,MC,0,0,3,0.1935359984636306,0.083744503557682,90,Hull,Liverpool,1,0,3
Philippe Coutinho 488,MC,0,0,3,0.073181502521038,0.1479600071907043,90,Hull,Liverpool,1,0,3
