player_name,position,goals,assists,shots,xG,xA,time,h_team,a_team,h_goals,a_goals,key_passes
Marcus Rashford 556,FW,0,0,1,0.0529864989221096,0.0472398996353149,90,Manchester United,Arsenal,1,1,1
Nathan Redmond 790,FWR,0,0,0,0.0,0.0,90,Southampton,Liverpool,0,0,0
Philippe Coutinho 488,FWL,0,0,3,0.1602479964494705,0.4791379868984222,90,Southampton,Liverpool,0,0,2
Roberto Firmino 482,FW,0,0,3,0.5493410229682922,0.199973002076149,90,Southampton,Liverpool,0,0,3
Callum Wilson 468,FW,0,0,1,0.0456983000040054,0.0,71,Stoke,Bournemouth,0,1,0
Jamie Vardy 755,FW,0,0,1,0.0212399996817111,0.0558389015495777,90,Watford,Leicester,2,1,1
Harry Kane 647,FW,2,0,3,1.293310046195984,0.0,90,Tottenham,West Ham,3,2,0
Diego Costa 802,FW,1,0,3,0.197965994477272,0.7494919896125793,90,Middlesbrough,Chelsea,0,1,4
Salomón Rondón 813,FW,1,1,4,0.2890909910202026,0.0954355970025062,81,West Bromwich Albion,Burnley,4,0,1
Salomón Rondón 813,FW,0,0,2,0.4098969995975494,0.0962155014276504,90,Hull,West Bromwich Albion,1,1,2
Philippe Coutinho 488,FWL,0,0,0,0.0,0.0731512978672981,33,Liverpool,Sunderland,2,0,1
Roberto Firmino 482,FW,0,0,4,0.166265994310379,0.0573169998824596,90,Liverpool,Sunderland,2,0,1
Jamie Vardy 755,FW,0,0,0,0.0,0.0,66,Leicester,Middlesbrough,2,2,0
Diego Costa 802,FW,0,1,1,0.2164369970560073,0.7500960230827332,90,Chelsea,Tottenham,2,1,2
Harry Kane 647,FW,0,0,1,0.0364072993397712,0.0776493996381759,90,Chelsea,Tottenham,2,1,2
Callum Wilson 468,FW,1,0,2,0.8547570109367371,0.0,66,Arsenal,Bournemouth,3,1,0
Nathan Redmond 790,FWR,0,0,2,0.0862137004733085,0.3777199983596802,80,Southampton,Everton,1,0,1
Cristiano Ronaldo 2371,FWL,0,0,3,0.1266700029373169,0.0564018003642559,90,Real Madrid,Leganes,3,0,1
Rodrigo 2381,FW,0,0,2,0.1199010014533996,0.2546629905700683,90,Celta Vigo,Valencia,2,1,2
Cristiano Ronaldo 2371,FW,3,0,5,1.5366899967193604,0.0,83,Atletico Madrid,Real Madrid,0,3,0
João Cancelo 2379,FWR,0,0,3,0.1246320009231567,0.2053440064191818,90,Valencia,Granada,1,1,4
Rodrigo 2381,FW,0,0,2,0.4045529961585998,0.0242372006177902,90,Valencia,Granada,1,1,1
Rodrigo 2381,FW,0,0,1,0.0320204012095928,0.0,90,Sevilla,Valencia,2,1,0
Pierre-Emerick Aubameyang 318,FW,4,1,5,1.8225799798965452,0.8900330066680908,90,Hamburger SV,Borussia Dortmund,2,5,3
Pierre-Emerick Aubameyang 318,FW,1,0,5,1.3637900352478027,0.0764523968100547,90,Borussia Dortmund,Bayern Munich,1,0,1
Pierre-Emerick Aubameyang 318,FW,1,0,4,1.0844899415969849,0.085871398448944,90,Eintracht Frankfurt,Borussia Dortmund,2,1,1
Lucas Moura 3293,FWL,0,0,1,0.069822296500206,0.0,71,Paris Saint Germain,Rennes,4,0,0
Lucas Moura 3293,FWL,0,0,2,0.2098560035228729,0.0,74,Paris Saint Germain,Nantes,2,0,0
Allan Saint-Maximin 101,FWL,0,0,4,0.1592659950256347,0.1179720014333725,90,SC Bastia,Montpellier,1,1,1
Allan Saint-Maximin 101,FW,0,0,4,0.1892129927873611,0.0,85,SC Bastia,Bordeaux,1,1,0
Mohamed Salah 1250,FWR,0,0,3,0.1509249955415725,0.1429599970579147,84,Roma,Chievo,3,1,2
Diego Costa 802,FW,1,1,2,0.1345909982919693,0.5199570059776306,87,Manchester City,Chelsea,1,3,2
Nathan Redmond 790,FWR,0,0,1,0.037983700633049,0.0552272982895374,90,Crystal Palace,Southampton,3,0,1
Jamie Vardy 755,FW,0,0,2,0.1238470003008842,0.0,90,Sunderland,Leicester,2,1,0
Harry Kane 647,FW,2,0,8,1.244770050048828,0.3812470138072967,89,Tottenham,Swansea,5,0,2
Salomón Rondón 813,FW,0,0,2,0.2481150031089782,0.0,90,West Bromwich Albion,Watford,3,1,0
Callum Wilson 468,FW,1,0,1,0.7611690163612366,0.0839655995368957,90,Bournemouth,Liverpool,4,3,1
Roberto Firmino 482,FWL,0,0,2,0.1045320034027099,0.0316024012863636,90,Bournemouth,Liverpool,4,3,1
Anthony Martial 553,FWL,0,1,3,0.1249340027570724,0.064845897257328,83,Everton,Manchester United,1,1,2
Callum Wilson 468,FW,0,0,0,0.0,0.0,60,Burnley,Bournemouth,3,2,0
Jamie Vardy 755,FW,3,0,3,1.2771899700164795,0.0,90,Leicester,Manchester City,4,2,0
Kelechi Iheanacho 620,FW,0,0,0,0.0,0.0903306007385253,60,Leicester,Manchester City,4,2,2
Kevin De Bruyne 447,FWL,0,0,3,0.1198730021715164,0.0365607999265193,90,Leicester,Manchester City,4,2,1
Diego Costa 802,FW,1,0,1,0.0510933995246887,0.1997700035572052,90,Chelsea,West Bromwich Albion,1,0,3
Salomón Rondón 813,FW,0,0,2,0.0827922001481056,0.0,90,Chelsea,West Bromwich Albion,1,0,0
Anthony Martial 553,FWL,0,0,2,0.040234800428152,0.0,73,Manchester United,Tottenham,1,0,0
Harry Kane 647,FW,0,0,1,0.0237556993961334,0.0225246008485555,90,Manchester United,Tottenham,1,0,1
Michail Antonio 531,FW,1,0,2,0.4712130129337311,0.0,90,Liverpool,West Ham,2,2,0
Roberto Firmino 482,FWL,0,0,3,0.1883649975061416,0.0,90,Liverpool,West Ham,2,2,0
Jamie Vardy 755,FW,0,0,2,0.6257169842720032,0.6732040047645569,90,Bournemouth,Leicester,1,0,2
Adama Traoré 900,FWR,0,0,0,0.0,0.0385159999132156,90,Middlesbrough,Liverpool,0,3,1
Roberto Firmino 482,FWL,0,0,2,0.0983121991157531,0.1342570036649704,90,Middlesbrough,Liverpool,0,3,1
Diego Costa 802,FW,0,0,3,0.1708790063858032,0.1301469951868057,90,Sunderland,Chelsea,0,1,1
Willian 700,FWR,0,1,5,0.4398120045661926,0.1680260002613067,90,Sunderland,Chelsea,0,1,4
Wilfried Zaha 522,FW,0,0,0,0.0,0.0,90,Crystal Palace,Manchester United,1,2,0
Salomón Rondón 813,FW,3,0,6,1.377079963684082,0.1225590035319328,86,West Bromwich Albion,Swansea,3,1,1
Dele Alli 645,FWL,0,0,4,0.2162470072507858,0.1091310009360313,63,Tottenham,Hull,3,0,2
Harry Kane 647,FW,0,0,2,0.0774317011237144,0.2313590049743652,75,Tottenham,Hull,3,0,3
Diego Costa 802,FW,1,0,2,0.1602739989757537,0.0,90,Crystal Palace,Chelsea,0,1,0
Willian 700,FWR,0,0,0,0.0,0.1579959988594055,66,Crystal Palace,Chelsea,0,1,2
Jamie Vardy 755,FW,0,0,2,0.1319099962711334,0.0,27,Stoke,Leicester,2,2,0
Jesse Lingard 558,FWR,0,1,1,0.3082900047302246,0.2756200134754181,78,West Bromwich Albion,Manchester United,0,2,2
Salomón Rondón 813,FW,0,0,2,0.308102011680603,0.0,90,West Bromwich Albion,Manchester United,0,2,0
Callum Wilson 468,FW,0,0,3,0.137251004576683,0.0,65,Bournemouth,Southampton,1,3,0
Nathan Redmond 790,FWR,0,1,5,0.3807139992713928,0.1216769963502883,90,Bournemouth,Southampton,1,3,2
Raheem Sterling 618,FW,1,0,4,0.5055279731750488,0.0396508984267711,90,Manchester City,Arsenal,2,1,1
Harry Kane 647,FW,0,0,5,0.3707740008831024,0.1275829970836639,90,Tottenham,Burnley,2,1,3
Roberto Firmino 482,FWL,0,0,5,0.9043670296669006,0.0266459994018077,90,Everton,Liverpool,0,1,1
Jesse Lingard 558,FWL,0,0,2,0.1023240014910698,0.0745064988732338,65,Manchester United,Sunderland,3,1,3
Salomón Rondón 813,FW,0,0,2,0.1972029954195022,0.0,82,Arsenal,West Bromwich Albion,1,0,0
Willian 700,FWR,0,0,1,0.1426759958267212,0.1307860016822815,84,Chelsea,Bournemouth,3,0,2
Kevin De Bruyne 447,FW,0,0,3,0.134889006614685,0.3319109976291656,90,Hull,Manchester City,0,3,4
Roberto Firmino 482,FWL,1,0,5,0.2906419932842254,0.1830540001392364,82,Liverpool,Stoke,4,1,4
Harry Kane 647,FW,1,0,3,0.827111005783081,0.0,90,Southampton,Tottenham,1,4,0
Nathan Redmond 790,FWR,0,0,1,0.0257654003798961,0.0369842015206813,58,Southampton,Tottenham,1,4,1
Diego Costa 802,FW,1,0,5,0.441549003124237,0.0,90,Chelsea,Stoke,4,2,0
Willian 700,FWR,2,0,5,0.3890089988708496,0.0309759005904197,85,Chelsea,Stoke,4,2,1
Anthony Martial 553,FWL,1,0,4,0.5088199973106384,0.2227379977703094,90,Manchester United,Middlesbrough,2,1,2
Adam Lallana 486,FWL,0,1,0,0.0,0.1198669970035553,90,Liverpool,Manchester City,1,0,3
Roberto Firmino 482,FW,0,0,0,0.0,0.1369580030441284,90,Liverpool,Manchester City,1,0,2
Rodrigo 2381,FW,1,0,2,0.1482709944248199,0.1737090051174163,90,Valencia,Malaga,2,2,2
Rodrigo 2381,FWL,0,0,1,0.0339002013206481,0.010784899815917,90,Real Sociedad,Valencia,3,2,1
Pierre-Emerick Aubameyang 318,FW,2,0,3,0.7301880121231079,0.0,90,Borussia Dortmund,Borussia M.Gladbach,4,1,0
Pierre-Emerick Aubameyang 318,FW,0,0,0,0.0,0.0172402001917362,90,FC Cologne,Borussia Dortmund,1,1,1
Pierre-Emerick Aubameyang 318,FW,1,0,5,0.7829040288925171,0.0,90,Hoffenheim,Borussia Dortmund,2,2,0
Pierre-Emerick Aubameyang 318,FW,0,0,8,0.540556013584137,0.0920893996953964,90,Borussia Dortmund,Augsburg,1,1,1
Lucas Moura 3293,FWL,0,0,2,0.3508189916610718,0.0183115005493164,76,Montpellier,Paris Saint Germain,3,0,1
Lucas Moura 3293,FWR,1,1,6,0.5606690049171448,0.1174319982528686,90,Paris Saint Germain,Lorient,5,0,2
Odsonne Edouard 3697,FWR,0,0,1,0.3120169937610626,0.0,90,Dijon,Toulouse,2,0,0
Pierre-Emerick Aubameyang 318,FW,0,0,2,0.1251379996538162,0.0,90,Borussia Dortmund,Schalke 04,0,0,0
Cristiano Ronaldo 2371,FWL,3,0,8,2.2426700592041016,0.0,90,Alaves,Real Madrid,1,4,0
Rodrigo 2381,FW,1,0,2,0.8258780241012573,0.0,76,Deportivo La Coruna,Valencia,1,1,0
Lucas Moura 3293,FWL,0,0,4,0.2167979925870895,0.2852140069007873,81,Lille,Paris Saint Germain,0,1,1
Harry Kane 647,FW,2,1,4,1.039770007133484,0.6073819994926453,78,Watford,Tottenham,1,4,3
Son Heung-Min 453,FW,0,0,5,0.5959230065345764,0.0431974008679389,90,Watford,Tottenham,1,4,2
Adama Traoré 900,FWR,0,0,0,0.0,0.1290419995784759,82,Middlesbrough,Leicester,0,0,1
Riyad Mahrez 750,FW,0,0,3,0.1039789989590644,0.0,73,Middlesbrough,Leicester,0,0,0
Nathan Redmond 790,FWL,0,0,4,0.2279780060052871,0.0,90,Everton,Southampton,3,0,0
Kelechi Iheanacho 620,FW,0,0,2,0.1756519973278045,0.0,48,Manchester City,Burnley,2,1,0
Salomón Rondón 813,FW,0,0,2,0.1571680009365081,0.1299030035734176,89,West Bromwich Albion,Hull,3,1,2
Roberto Firmino 482,FWL,0,0,5,0.2379390001296997,0.050568301230669,90,Sunderland,Liverpool,2,2,2
Jesse Lingard 558,FWR,0,0,2,0.9239090085029602,0.0,60,West Ham,Manchester United,0,2,0
Michail Antonio 531,FW,0,0,2,0.4950099885463714,0.1469690054655075,90,West Ham,Manchester United,0,2,2
Callum Wilson 468,FW,1,0,1,0.7611690163612366,0.0,90,Bournemouth,Arsenal,3,3,0
Diego Costa 802,FW,0,0,4,0.2130679935216903,0.0,90,Tottenham,Chelsea,2,0,0
Harry Kane 647,FW,0,0,0,0.0,0.0,90,Tottenham,Chelsea,2,0,0
Harry Kane 647,FW,3,0,11,2.237139940261841,0.1158030033111572,90,Tottenham,West Bromwich Albion,4,0,2
Salomón Rondón 813,FW,0,0,0,0.0,0.09147509932518,90,Tottenham,West Bromwich Albion,4,0,1
Nathan Redmond 790,FWR,0,0,3,0.1616269946098327,0.1171049997210502,81,Burnley,Southampton,1,0,2
Jamie Vardy 755,FW,0,0,0,0.0,0.0778317004442215,90,Leicester,Chelsea,0,3,2
Willian 700,FWR,0,0,1,0.0271100997924804,0.0192463006824255,85,Leicester,Chelsea,0,3,1
Raheem Sterling 618,FW,0,0,3,0.1607089936733245,0.0165726002305746,90,Everton,Manchester City,4,0,1
Adam Lallana 486,FWL,0,0,2,0.1500920057296753,0.0,90,Manchester United,Liverpool,1,1,0
Anthony Martial 553,FWL,0,0,0,0.0,0.0709348991513252,66,Manchester United,Liverpool,1,1,1
Roberto Firmino 482,FWR,0,0,2,0.1120129972696304,0.042756900191307,90,Manchester United,Liverpool,1,1,1
Adam Lallana 486,FWR,0,0,2,0.178176000714302,0.0742105022072792,90,Liverpool,Swansea,2,3,1
Philippe Coutinho 488,FWL,0,0,0,0.0,0.0892496034502983,58,Liverpool,Swansea,2,3,1
Roberto Firmino 482,FW,2,0,6,0.4347310066223144,0.126117005944252,90,Liverpool,Swansea,2,3,1
Adama Traoré 900,FWR,0,0,0,0.0,0.2015040069818496,90,Middlesbrough,West Ham,1,3,2
Michail Antonio 531,FW,0,0,4,0.6832659840583801,0.050340000540018,90,Middlesbrough,West Ham,1,3,1
Callum Wilson 468,FW,0,0,3,0.2691330015659332,0.0,90,Bournemouth,Watford,2,2,0
Salomón Rondón 813,FW,0,0,2,0.2628619968891144,0.6161119937896729,88,West Bromwich Albion,Sunderland,2,0,1
Harry Kane 647,FW,0,1,0,0.0,0.369278997182846,90,Manchester City,Tottenham,2,2,1
Demarai Gray 762,FW,0,0,5,0.3100590109825134,0.037696000188589,90,Southampton,Leicester,3,0,1
Jamie Vardy 755,FW,0,0,0,0.0,0.016237199306488,90,Southampton,Leicester,3,0,1
Nathan Redmond 790,FWR,0,0,4,0.1747290045022964,0.0606895014643669,90,Southampton,Leicester,3,0,2
Diego Costa 802,FW,1,0,6,0.7491589784622192,0.0,90,Chelsea,Hull,2,0,0
Demarai Gray 762,FW,0,0,1,0.0183438993990421,0.0227196998894214,68,Burnley,Leicester,1,0,1
Jamie Vardy 755,FW,0,0,3,0.3631219863891601,0.0580881014466285,90,Burnley,Leicester,1,0,2
Adama Traoré 900,FWR,0,0,1,0.0347782000899314,0.0,90,Middlesbrough,West Bromwich Albion,1,1,0
Salomón Rondón 813,FW,0,0,2,0.1654549986124038,0.0,66,Middlesbrough,West Bromwich Albion,1,1,0
Harry Kane 647,FW,0,0,1,0.0377050004899501,0.0,90,Sunderland,Tottenham,0,0,0
Nathan Redmond 790,FWL,0,0,3,0.1723539978265762,0.0,77,Swansea,Southampton,2,1,0
Adam Lallana 486,FWR,0,0,1,0.0177235007286071,0.0,90,Liverpool,Chelsea,1,1,0
Diego Costa 802,FW,0,0,1,0.7611690163612366,0.0,90,Liverpool,Chelsea,1,1,0
Philippe Coutinho 488,FWL,0,0,0,0.0,0.0228711999952793,77,Liverpool,Chelsea,1,1,1
Roberto Firmino 482,FW,0,0,2,0.7948949933052063,0.0,90,Liverpool,Chelsea,1,1,0
Willian 700,FWR,0,0,2,0.0721023008227348,0.0,85,Liverpool,Chelsea,1,1,0
Gabriel Jesus 5543,FW,1,1,2,0.6321750283241272,0.3511329889297485,90,West Ham,Manchester City,0,4,1
Marcus Rashford 556,FWL,0,0,1,0.1186290010809898,0.1378590017557144,90,Manchester United,Hull,0,0,3
Diego Costa 802,FW,0,0,3,0.2634510099887848,0.0,90,Chelsea,Arsenal,3,1,0
Philippe Coutinho 488,FWL,0,0,5,0.2947750091552734,0.0171233993023633,90,Hull,Liverpool,2,0,1
Roberto Firmino 482,FW,0,0,3,0.1386229991912841,0.1120470017194747,90,Hull,Liverpool,2,0,2
Salomón Rondón 813,FW,0,0,3,0.2293339967727661,0.0420208983123302,90,West Bromwich Albion,Stoke,1,0,2
Michail Antonio 531,FW,0,0,1,0.0253168996423482,0.0150515995919704,90,Southampton,West Ham,1,3,1
Adama Traoré 900,FWR,0,0,0,0.0,0.0900458022952079,81,Tottenham,Middlesbrough,1,0,2
Harry Kane 647,FW,1,0,3,1.1125199794769287,0.1340149939060211,90,Tottenham,Middlesbrough,1,0,2
Gabriel Jesus 5543,FW,2,0,4,2.10004997253418,0.2560969889163971,90,Manchester City,Swansea,2,1,3
Raheem Sterling 618,FWR,0,0,1,0.1482409983873367,0.0,84,Manchester City,Swansea,2,1,0
Jamie Vardy 755,FW,0,0,1,0.0617824010550975,0.0972181037068367,90,Leicester,Manchester United,0,3,2
Marcus Rashford 556,FW,0,0,3,0.2568899989128113,0.0,85,Leicester,Manchester United,0,3,0
Adama Traoré 900,FWR,0,0,1,0.0211100000888109,0.0206538997590541,90,Middlesbrough,Everton,0,0,1
Michail Antonio 531,FW,0,0,2,0.1084489971399307,0.0167357996106147,90,West Ham,West Bromwich Albion,2,2,1
Salomón Rondón 813,FW,0,0,2,0.0578092001378536,0.093708798289299,90,West Ham,West Bromwich Albion,2,2,1
Harry Kane 647,FW,0,0,0,0.0,0.0,90,Liverpool,Tottenham,2,0,0
Philippe Coutinho 488,FWL,0,0,3,0.2713359892368316,0.156699001789093,78,Liverpool,Tottenham,2,0,3
Roberto Firmino 482,FW,0,0,2,0.4131030142307281,0.1054700016975402,90,Liverpool,Tottenham,2,0,1
Diego Costa 802,FW,0,0,2,0.1567350029945373,0.1249080002307891,90,Burnley,Chelsea,1,1,1
Demarai Gray 762,FW,0,0,0,0.0,0.1131419986486435,90,Swansea,Leicester,2,0,3
Jamie Vardy 755,FW,0,0,2,0.1843349933624267,0.0,90,Swansea,Leicester,2,0,0
Gabriel Jesus 5543,FW,0,0,0,0.0,0.0,14,Bournemouth,Manchester City,0,2,0
Raheem Sterling 618,FWR,1,0,3,1.0271999835968018,0.7059990167617798,90,Bournemouth,Manchester City,0,2,2
Danny Welbeck 501,FW,0,0,2,0.1161940023303031,0.0,82,Southampton,Arsenal,0,2,0
Diego Costa 802,FW,1,0,3,0.250124990940094,0.0,90,Chelsea,Swansea,3,1,0
Salomón Rondón 813,FW,0,0,2,0.1135649979114532,0.1781519949436187,90,West Bromwich Albion,Bournemouth,2,1,2
Michail Antonio 531,FW,0,0,3,0.5920379757881165,0.0180335994809865,90,Watford,West Ham,1,1,1
Harry Kane 647,FW,3,1,6,0.3285099864006042,0.7361840009689331,88,Tottenham,Stoke,4,0,2
Anthony Martial 553,FWL,0,0,0,0.0,0.0,81,Manchester City,Manchester United,0,0,0
Marcus Rashford 556,FWR,0,0,0,0.0,0.3226270079612732,90,Manchester City,Manchester United,0,0,1
Jamie Vardy 755,FW,2,0,4,0.8971089720726013,0.1349599957466125,90,Leicester,Liverpool,3,1,2
Philippe Coutinho 488,FWL,1,0,6,0.2675400078296661,0.1457049995660781,90,Leicester,Liverpool,3,1,3
Roberto Firmino 482,FW,0,0,0,0.0,0.1523589938879013,90,Leicester,Liverpool,3,1,3
Jamie Vardy 755,FW,0,1,0,0.0,0.4744180142879486,90,Leicester,Hull,3,1,2
Philippe Coutinho 488,FWL,0,0,6,0.9793270230293274,0.2221830040216446,82,Liverpool,Arsenal,3,1,2
Roberto Firmino 482,FW,1,1,3,0.7234119772911072,0.2608430087566376,90,Liverpool,Arsenal,3,1,3
Adama Traoré 900,FWL,0,0,0,0.0,0.0135230999439954,90,Stoke,Middlesbrough,2,0,1
Raheem Sterling 618,FWR,0,0,0,0.0,0.1478749960660934,83,Sunderland,Manchester City,0,2,2
Harry Kane 647,FW,2,0,6,0.6678979992866516,0.0916005969047546,90,Tottenham,Everton,3,2,1
Salomón Rondón 813,FW,0,0,0,0.0,0.0,90,West Bromwich Albion,Crystal Palace,0,2,0
Diego Costa 802,FW,1,0,2,0.8509650230407715,0.1173190027475357,90,West Ham,Chelsea,1,2,1
Jamie Vardy 755,FW,0,0,2,0.1766600012779235,0.0,90,Arsenal,Leicester,1,0,0
Nathan Redmond 790,FWL,0,0,3,0.1459749937057495,0.1654909998178482,90,Southampton,Manchester United,0,0,2
Harry Kane 647,FW,0,1,5,0.206615000963211,0.0195645000785589,90,Crystal Palace,Tottenham,0,1,1
Philippe Coutinho 488,FWL,0,0,0,0.0,0.0,62,Liverpool,Burnley,2,1,0
Danny Welbeck 501,FW,0,0,1,0.4481779932975769,0.0350982993841171,90,West Bromwich Albion,Arsenal,3,1,2
Salomón Rondón 813,FW,0,0,2,0.1633059978485107,0.0,57,West Bromwich Albion,Arsenal,3,1,0
Theo Walcott 503,FWR,0,0,1,0.1373800039291381,0.0,68,West Bromwich Albion,Arsenal,3,1,0
Jamie Vardy 755,FW,1,1,2,0.9560319781303406,0.012147800065577,80,West Ham,Leicester,2,3,1
Son Heung-Min 453,FW,0,0,3,0.4278100132942199,0.0,78,Tottenham,Southampton,2,1,0
Diego Costa 802,FW,0,0,3,0.1813530027866363,0.0,90,Stoke,Chelsea,1,2,0
Willian 700,FWR,1,0,2,0.0674369037151336,0.1974149942398071,90,Stoke,Chelsea,1,2,3
Marcus Rashford 556,FW,0,0,4,1.0537400245666504,0.0614730007946491,90,Middlesbrough,Manchester United,1,3,1
Philippe Coutinho 488,FWL,0,0,1,0.0619530007243156,0.3884519934654236,75,Manchester City,Liverpool,1,1,2
Roberto Firmino 482,FW,0,0,4,0.517005980014801,0.1103210002183914,90,Manchester City,Liverpool,1,1,2
Danny Welbeck 501,FW,0,0,0,0.0,0.0,79,Arsenal,Manchester City,2,2,0
Diego Costa 802,FW,0,0,9,1.8867700099945068,0.0,90,Chelsea,Crystal Palace,1,2,0
Jamie Vardy 755,FW,1,0,2,0.2725459933280945,0.7014430165290833,83,Leicester,Stoke,2,0,2
Dominic Calvert-Lewin 5555,FWL,0,0,0,0.0,0.0,84,Liverpool,Everton,3,1,0
Philippe Coutinho 488,FWL,1,1,2,0.1660539954900741,0.1071420013904571,76,Liverpool,Everton,3,1,3
Roberto Firmino 482,FW,0,1,0,0.0,0.1864580065011978,90,Liverpool,Everton,3,1,2
Marcus Rashford 556,FW,0,0,5,0.1890529990196228,0.0,90,Manchester United,West Bromwich Albion,0,0,0
Jordan Ayew 672,FW,0,0,2,0.0643725022673606,0.0,90,Swansea,Middlesbrough,0,0,0
Danny Welbeck 501,FW,0,0,3,0.5267189741134644,0.061898898333311,76,Arsenal,West Ham,3,0,1
Jordan Ayew 672,FW,0,1,0,0.0,0.6965889930725098,76,Swansea,Tottenham,1,3,1
Son Heung-Min 453,FW,1,0,5,0.6749449968338013,0.0252273995429277,90,Swansea,Tottenham,1,3,1
Jamie Vardy 755,FW,1,0,3,0.2009519934654235,0.0,90,Leicester,Sunderland,2,0,0
Jesse Lingard 558,FWR,0,0,2,0.041611298918724,0.0194148998707532,90,Manchester United,Everton,1,1,1
Marcus Rashford 556,FWL,0,0,1,0.0505838990211486,0.1026149988174438,90,Manchester United,Everton,1,1,3
Diego Costa 802,FW,0,0,1,0.0442445985972881,0.0,90,Chelsea,Manchester City,2,1,0
Philippe Coutinho 488,FWL,1,0,5,0.6079699993133545,0.0497854016721248,68,Liverpool,Bournemouth,2,2,2
Roberto Firmino 482,FWR,0,1,3,0.0634789988398552,0.5947089791297913,90,Liverpool,Bournemouth,2,2,4
Diego Costa 802,FW,0,0,4,0.4429160058498382,0.0,90,Bournemouth,Chelsea,1,3,0
Jesse Lingard 558,FWL,0,0,3,0.1032119989395141,0.0222038999199867,67,Sunderland,Manchester United,0,3,1
Salomón Rondón 813,FW,0,0,6,0.6512140035629272,0.0171493999660015,90,West Bromwich Albion,Southampton,0,1,1
André Ayew 713,FW,0,0,3,0.3443599939346313,0.0890733003616333,88,West Ham,Swansea,1,0,2
Jordan Ayew 672,FW,0,0,0,0.0,0.0,90,West Ham,Swansea,1,0,0
Jamie Vardy 755,FW,0,0,0,0.0,0.0747719034552574,64,Everton,Leicester,4,2,1
Danny Welbeck 501,FW,0,0,1,0.0480942018330097,0.0,61,Crystal Palace,Arsenal,3,0,0
Diego Costa 802,FW,0,0,1,0.0167318992316722,0.0,90,Manchester United,Chelsea,2,0,0
Jesse Lingard 558,FW,0,0,1,0.0859147012233734,0.0,62,Manchester United,Chelsea,2,0,0
Marcus Rashford 556,FW,1,0,4,0.5165169835090637,0.0859147012233734,85,Manchester United,Chelsea,2,0,1
Harry Kane 647,FW,1,1,5,1.0969200134277344,0.4477840065956116,81,Tottenham,Bournemouth,4,0,4
Jamie Vardy 755,FW,1,0,1,0.1553779989480972,0.0,90,Crystal Palace,Leicester,2,2,0
Philippe Coutinho 488,FWL,0,0,4,0.1856220066547393,0.0646527037024498,90,West Bromwich Albion,Liverpool,0,1,1
Roberto Firmino 482,FWR,1,0,3,0.4825139939785003,0.5184730291366577,90,West Bromwich Albion,Liverpool,0,1,5
Anthony Martial 553,FW,1,1,2,0.7342650294303894,0.7242130041122437,82,Burnley,Manchester United,0,2,2
Jesse Lingard 558,FWR,0,0,1,0.0282349996268749,0.0450639016926288,72,Burnley,Manchester United,0,2,1
Diego Costa 802,FW,2,1,6,0.8006979823112488,0.2241010069847107,90,Chelsea,Southampton,4,2,3
Harry Kane 647,FW,4,1,10,1.7342400550842283,0.1660020053386688,90,Leicester,Tottenham,1,6,2
Jamie Vardy 755,FW,0,0,1,0.0589024014770984,0.0206604991108179,79,Leicester,Tottenham,1,6,1
Philippe Coutinho 488,FWL,1,0,7,0.5225359797477722,0.0,90,Liverpool,Crystal Palace,1,2,0
Roberto Firmino 482,FWR,0,0,2,0.0904603004455566,0.0381341986358165,90,Liverpool,Crystal Palace,1,2,3
Salomón Rondón 813,FW,0,0,3,0.0726561024785041,0.0,73,Manchester City,West Bromwich Albion,3,1,0
Jordan Ayew 672,FWR,0,1,2,0.1195830032229423,0.0235925000160932,90,Swansea,Stoke,2,0,1
André Ayew 713,FW,0,0,1,0.0622523017227649,0.100670002400875,90,West Ham,Everton,0,0,1
Wilfried Zaha 522,FWR,0,0,2,0.0629355013370513,0.0130235999822616,90,Crystal Palace,Burnley,0,2,1
Diego Costa 802,FW,0,0,2,0.4224590063095093,0.5454390048980713,90,Everton,Chelsea,0,3,2
Jordan Ayew 672,FW,0,0,2,0.1387290060520172,0.1072179973125457,90,Manchester United,Swansea,1,1,1
Marcus Rashford 556,FW,0,0,1,0.0352419987320899,0.0458092987537384,90,Manchester United,Swansea,1,1,1
Gabriel Jesus 5543,FW,1,0,5,1.7740099430084229,0.0,90,Middlesbrough,Manchester City,2,2,0
André Ayew 713,FW,0,0,2,0.1528120040893554,0.0167325995862483,71,Stoke,West Ham,0,0,1
Harry Kane 647,FW,1,0,7,1.5254199504852295,0.0,90,Tottenham,Arsenal,2,0,0
Philippe Coutinho 488,FWL,0,0,0,0.0,0.0,12,Watford,Liverpool,0,1,0
Roberto Firmino 482,FWR,0,0,0,0.0,0.0184560995548963,90,Watford,Liverpool,0,1,2
Jamie Vardy 755,FW,1,0,1,0.3215219974517822,0.072833202779293,90,West Bromwich Albion,Leicester,0,1,1
Salomón Rondón 813,FW,0,0,4,0.2519510090351105,0.0,90,West Bromwich Albion,Leicester,0,1,0
Anthony Martial 553,FW,0,0,2,0.0817278027534484,0.0,90,Arsenal,Manchester United,2,0,0
Danny Welbeck 501,FW,1,0,3,0.6307330131530762,0.0,85,Arsenal,Manchester United,2,0,0
Salomón Rondón 813,FW,1,0,4,0.19165800511837,0.0,90,Burnley,West Bromwich Albion,2,2,0
Adama Traoré 900,FWR,0,0,0,0.0,0.0,58,Chelsea,Middlesbrough,3,0,0
